125412,1298491,4911261,2992,3002.97900390625,711.7312209670608
125413,1298500,4911271,3001,3002.82080078125,711.5388117609797
125414,1298520,4911281,3015,3003.795166015625,712.723850559544
125415,1298522,4911291,2999,3003.41162109375,712.2573770059122
125416,1298532,4911301,3003,3003.378662109375,712.2172917546453
125417,1298541,4911311,3016,3004.388427734375,713.445385082348
125418,1298550,4911321,3000,3004.037353515625,713.0184029244087
125419,1298560,4911331,3019,3005.234375,714.4742398648649
125420,1298569,4911341,3002,3004.9755859375,714.159496410473
125421,1298595,4911351,3006,3005.0576171875,714.2592641469595
125422,1298602,4911361,3001,3004.73291015625,713.8643501900337
125423,1298607,4911371,3007,3004.914306640625,714.0849675358953
125424,1298612,4911381,3005,3004.921142578125,714.0932815139358
125425,1298635,4911391,3005,3004.927490234375,714.101001636402
125426,1298641,4911401,3007,3005.09326171875,714.3026156038851
125427,1298646,4911411,3004,3005.005859375,714.196315456081
125428,1298668,4911421,3000,3004.60546875,713.7093538851351
125429,1298673,4911431,3003,3004.47705078125,713.5531698690878
125430,1298679,4911441,2999,3004.038818359375,713.0201844911318
125431,1298684,4911451,3014,3004.835693359375,713.9893567884291
125432,1298691,4911461,2999,3004.368896484375,713.421630859375
125433,1298718,4911471,2991,3003.29931640625,712.1207902238176
125434,1298724,4911482,2999,3002.955322265625,711.702418971706
125435,1298731,4911492,3002,3002.87890625,711.6094805743244
125436,1298736,4911502,3008,3003.28857421875,712.1077254011824
125437,1298741,4911512,2991,3002.305419921875,710.9119972022804
125438,1298752,4911522,3000,3002.12109375,710.687816722973
125439,1298761,4911532,3001,3002.031494140625,710.5788442250845
125440,1298775,4911542,3001,3001.948974609375,710.4784826330236
125441,1298781,4911552,3005,3002.193115234375,710.7754104201858
125442,1298791,4911562,3006,3002.49755859375,711.145679370777
125443,1298802,4911572,3014,3003.417724609375,712.2648002005913
125444,1298821,4911582,3000,3003.144287109375,711.9322410789696
125445,1298833,4911592,3001,3002.97265625,711.7235008445946
125446,1298854,4911602,3015,3003.934814453125,712.8936932538006
125447,1298855,4911612,3001,3003.699951171875,712.6080487225506
125448,1298857,4911622,3002,3003.56396484375,712.4426599451014
125449,1298861,4911632,3006,3003.7587890625,712.6796083192568
125450,1298874,4911642,2999,3003.378173828125,712.2166978990709
125451,1298881,4911652,2991,3002.387939453125,711.0123587943413
125452,1298894,4911662,3000,3002.197021484375,710.7801612647804
125453,1298900,4911672,2999,3001.941162109375,710.4689809438345
125454,1298911,4911682,3000,3001.785888671875,710.2801348711994
125455,1298922,4911692,3015,3002.843017578125,711.5658321896115
125456,1298933,4911702,3006,3003.095458984375,711.8728555215372
125457,1298941,4911712,2991,3002.1279296875,710.6961307010135
125458,1298950,4911722,3001,3002.03759765625,710.5862674197635
125459,1298962,4911732,3004,3002.194580078125,710.7771919869087
125460,1298974,4911742,3005,3002.4189453125,711.0500686233108
125461,1298981,4911752,3014,3003.345458984375,712.1769095755913
125462,1298997,4911762,2999,3002.997802734375,711.7540844066723
125463,1299002,4911772,3001,3002.837890625,711.559596706081
125464,1299011,4911782,3002,3002.770751953125,711.4779415646115
125465,1299023,4911792,3005,3002.948974609375,711.6946988492399
125466,1299031,4911802,3003,3002.953125,711.6997466216217
125467,1299042,4911812,3005,3003.116943359375,711.8989851668074
125468,1299051,4911822,3000,3002.86767578125,711.5958218961149
125469,1299061,4911832,3008,3003.2783203125,712.0952544341217
125470,1299072,4911842,3000,3003.01611328125,711.7763539907095
125471,1299088,4911852,3014,3003.894775390625,712.844997096706
125472,1299094,4911862,3005,3003.983154296875,712.9524849556587
125473,1299102,4911872,3004,3003.984619140625,712.9542665223818
125474,1299121,4911882,3007,3004.225830078125,713.247631176098
125475,1299129,4911892,3019,3005.40771484375,714.68505859375
125476,1299133,4911902,3007,3005.53515625,714.8400548986486
125477,1299144,4911912,3006,3005.572265625,714.8851879222973
125478,1299152,4911922,3000,3005.12646484375,714.3429977829392
125479,1299161,4911932,3005,3005.116455078125,714.3308237436655
125480,1299205,4911942,2991,3003.987060546875,712.9572358002533
